,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
BRICHOS domain containing,0.5931248563587745,0.039735054810949286,-0.7765512463720268,-0.08814702796481715,0.600996012837157,-0.09177502993633127,-0.06929703037622682,-0.465875812931767
BRISC complex,-1.289203347428052,-0.4214099761070284,-1.0158758758922892,2.333120168802443,-0.7985662065174148,1.6256251261364252,0.003490491619529831,-0.3448094141438145
BTB domain containing,-0.37100472759812325,0.9503137440133923,0.1345023902363465,0.31309978889597045,0.048054860940540386,-0.1952122349812199,0.1083418022365652,-0.1683488005781024
BTG/Tob family,-0.15726497477943205,-0.054110059629737375,-1.3342872477472698,0.013194584753672679,-0.19635043586266052,-0.8521741106422666,-0.45002257105122856,-1.218768931262373
BUB1 mitotic checkpoint serine/threonine kinase family,-3.299722741195386,-2.3067307668455608,2.593340328201342,-0.16694771979005518,-0.3023733971956785,0.4061188138025072,-0.2853592432329316,1.4733809814228787
Baculoviral IAP repeat containing,-0.7270957956074652,-0.41800435629992655,-2.2405553766568853,-0.23736324467410702,1.0987834349314054,1.3472911172883462,1.423045179365908,-0.9941932755620182
Basic helix-loop-helix proteins,0.9193417603647681,-0.14718581698594405,0.19512803867585315,0.2408771062927571,0.4796950618129431,-0.11867456419236821,-0.29454923191479143,-0.08750845083249784
Basic leucine zipper proteins,-0.9245810513883654,-0.5680922178080401,-1.2892217063340645,0.1678711348612229,0.6421413207192904,-0.898051444004683,0.25653879975629884,0.001741274640276683
Basigin family ,-0.307834879917286,0.344215342992567,-0.5068954901150304,0.18486898690240802,-0.14506643333481412,0.6898978059492259,-0.6829561594994227,0.4439863454064007
Basonuclin zinc finger proteins,-0.41011885590512154,1.576109154605254,0.610446059736475,-0.9132310195940511,-1.262172542311262,-1.4464429079533156,-0.8505386255469718,1.280067417085219
Beaded filament structural proteins,-0.7963637478507549,0.4404924994142427,0.29730763258846243,-0.33755174625156714,0.5066656866974282,-1.1218700275108318,-0.16821591434526467,0.6462231369813789
Bestrophins,0.31681114252753867,-0.6055211207148767,0.9374398106472882,0.6878509519775785,0.463250324051752,1.0824351293530265,-0.7107577113581968,0.7323212320928512
Beta 3-glycosyltransferases,0.19814310968185606,-0.1786817940213738,-0.8306447042986933,-0.10690922854188448,0.1137998791491898,0.28656417792297634,-0.9270870295879482,0.3499114720715809
Beta 4-glycosyltransferases,-0.08393172751394061,0.6937520951021998,-0.3779473676802891,0.05116350001294327,0.5047209418892803,0.006087471422312209,-0.33797897884826755,0.018595014435798696
Beta catenins,-0.302933185355978,-0.532784208639306,-2.2347530450802213,-0.008838129895289386,-1.075927007886491,-0.08682848140419062,-1.550622545787102,-0.007253455494777559
"Beta-1,3-glucuronyltransferases",-0.6885049060812853,1.0478977173087671,0.988881283114214,-0.36857732772666923,2.807527988294561,1.3805107905063083,-0.504779720970145,-0.8070852974784748
Beta-gamma crystallin domain containing,-0.6800865928185991,-1.3984081120417828,-0.44314700100731197,-0.6257455145561738,-1.1951327753577798,-0.027066086926507596,-2.0878344901785573,1.3125574166790426
Beta-gamma crystallins,0.40875681134507724,-1.222837467342361,0.7800879738007946,-0.026950537399255497,-0.23986072596999292,0.09900807617388645,-1.0247628152239423,-0.5270718242051315
Biogenesis of lysosomal organelles complex 1 subunits,-2.761534860365757,0.16721200676531925,-1.0498496763195502,0.6567727580238388,-0.5196740329502753,0.36934203075768207,0.712338883238124,-0.9861532737555977
Biogenesis of lysosomal organelles complex 2 ,-1.8441197520705719,-0.6155102556616963,-0.9960761517671413,-0.9308932854846593,0.16391891953234342,0.17923831200145562,0.33097491530219164,-0.4620922481218152
Biogenesis of lysosomal organelles complex 3 ,-3.124755036456579,1.34638271041634,1.346157310485058,-1.7612576930151185,0.2163999788350922,-0.11345756297273728,-1.0594953045578817,-1.5321339384721224
Bisphosphoglycerate phosphatases,0.28659923407192717,0.180969198334421,0.5382711963250141,1.2655010519951795,0.16767240839690886,0.643942460068136,0.34433771012427655,0.7645779919601322
Bivalent Mical/EHBP Rab binding domain containing,-0.03421019614596286,0.18997079755463625,-0.5753864798898213,0.2565661550226042,0.287983806872163,-0.11462846385480747,-0.7588611277576097,0.8318847676568688
Blood group antigens,0.2501587526454453,-0.6604683660725434,-0.47330202994212767,0.6873173940194417,0.0327697463345555,-0.5171193030937504,-0.8132993170675258,-0.20812215904530962
Bombesin receptors,2.227805722938644,-1.2671482392765419,0.886186720107027,-1.487110148900864,0.2061671247245035,-0.7447577527688667,-0.1597267045963665,-0.36878860770331895
Bone morphogenetic proteins,1.048813508505476,-0.37719904673248356,-1.2198913346482767,-0.08058066826469737,0.004044235353152576,0.3852754548737266,-0.5212487153719154,0.43127787447279975
Bradykinin receptors,0.39108252901965024,-1.0989604941991946,-2.190263054967449,-0.6806309206750919,0.11029527986340174,0.1799667631122628,-1.966622482723589,2.0442835632869025
Brain expressed X-linked family,0.5130082427460685,2.9893594056336394,0.2275890841527015,-1.1786547274452595,1.3241020880179408,0.7067971964512363,0.6236331670038794,-1.740519717402264
Branched chain amino acid transaminase family,0.44593956054456735,1.2533560532686994,-0.5333446470085802,-0.4321529462078058,0.2898635066234211,-1.3397338651962052,-0.8020295298424112,-0.24976272357434373
Bridge-like lipid transfer protein family,-1.2018651588723221,0.5868985240789256,1.0877550615426141,0.2541834873256206,-0.03270934171835122,-0.063126338008284,0.13007759735766602,-0.6802721756752368
Bromodomain and WD repeat domain containing,-2.544579989308463,0.578002476977988,0.5101455399386278,-0.973844935812276,0.7901396087226304,0.4055526924077095,0.29358392366814706,-0.43983514616759223
Bromodomain containing,-2.029888253777204,0.7499065656172973,0.6746830073853535,-0.7782525322411666,0.06243777392523008,-0.6317539530047358,-0.031170999931866637,-0.39817868480301816
Butyrophilins,-0.1949219581552776,-1.0684260766665081,-0.7835539126442127,0.11530115260541617,0.5524435600141798,0.7573203556360631,-0.015527595762501898,-0.12880118042851313
C-C motif chemokine receptors,-1.5647234752527874,-2.3703848928046307,-0.47014932660583175,0.8658074543240821,0.6548649666852598,0.2450751560329298,0.06627032760990074,0.34886280664135455
C-X-3-C motif chemokine receptors,0.09302112830992203,2.337019064292992,0.12715485081734412,1.47110783483965,2.8733203369224274,0.20405218108924864,0.33352359287279265,-0.72828124929038
C-X-C motif chemokine receptors,-2.1330226943440365,-2.4508081267923587,-0.45992774824390276,1.4671549956939716,1.2274651998246773,-1.1350148439780532,0.38573537802973307,-0.3883916577258201
C-type lectin domain containing,-0.32267409552125487,-0.9330326279004993,-0.042001231831229814,0.29997643469699714,0.8442483797639082,-0.64264693908899,-0.017753155908055453,0.15060693325518137
C1-set domain containing,-1.8073916185346877,-2.3696609325757185,-1.2365738986862966,0.33622669122584276,0.21704586769392187,-0.039173519591163504,0.14187655718342715,-0.6706329024182145
C1q and TNF related,1.2218480017744027,0.0058943050081502755,0.0359259732918246,0.421059694006274,0.39723633182879436,-0.2858275901450348,-0.6646165514504471,0.4985604512337999
C1q domain containing,-0.6629002930041357,0.515129915067409,-0.8888554014877088,-0.07371701473250009,1.0973501698266794,-0.31185143235794527,0.7207388478839978,0.9407561136461613
C2 and RasGAP domain containing,-0.7262554802727643,0.37587132517081995,-0.09578811773975103,0.832192457371624,0.48307253658356125,-0.11815913304200253,-0.9837109434147883,0.04050053674068402
C2 and WW domain containing,1.9376161517000365,0.818019539385598,-1.3581995686319046,-2.1626966548797735,0.15964897846026066,-0.4558082919074521,-0.41981196890616784,-0.5582210624376065
C2 domain containing,-0.0656179955254145,0.49063987957081917,-0.025910968190985637,-0.7188612141742333,0.4448537420410982,-0.09512916113435793,-0.3755617957512221,-0.03381120733576564
C2 domain containing phospholipases,0.2485600750761034,-0.41258692246963585,-0.7773613395673499,0.35833099305776744,0.013782525004649524,0.1109982877207932,-0.9622487516219577,-0.35348726036719286
C2 domain containing protein kinases,-0.9771817256576948,0.16497207827470964,0.036566567287159006,0.5416315237117959,0.6434526712410755,-0.16658234589937018,0.21506543430745462,-0.36821610516598124
C2 tensin-type domain containing,0.24391562022942045,0.06039168286739089,-0.041928005031911054,-0.6403987324888295,1.4846469153071225,0.4827758866096879,-0.24390856776364336,-1.0805532964561104
C2-set domain containing,-1.174512114537213,-0.9402930266093542,-0.28033029335991905,0.2620666171199795,0.48068469304829087,-0.3114064059224097,0.26104345523338107,-0.1000561953318562
"C3 and PZP like, alpha-2-macroglobulin domain containing",0.3513828113812581,1.8994216308755587,-1.51334865509492,0.35147262023470793,-0.22758420235017543,-1.4317835213290506,-0.5369090365303394,0.719994911225961
CAMK1 family,-0.1258148107930214,1.3121650846883044,0.37921273153448737,-0.03342787924691264,1.5824186206353936,1.2139237434029417,0.5693109338783099,0.4996491160289839
CAMK2 family,2.130628059350886,1.2617639962670104,0.5479245954878907,2.9382080669758457,0.6011132585456226,1.4889988434304289,-0.26646102646521513,0.760702887203309
CAMKV family,1.8596738669226505,1.8966721291340067,2.536124707648872,0.5103073207654544,3.444846157775728,2.377961288729156,0.03563610578044277,-0.14496738319447494
CAMSAP family,1.108384685735489,1.769691048813855,0.5928969757353151,-0.7924242533916327,0.1604005542794132,0.30850209074416546,-1.115460212208464,0.12555688175049784
CAP and C-type lectin domain containing,1.3282992393586825,0.37458927474134296,1.5941690770863834,-1.5569640092314425,-1.1125803265650633,0.7963226944886342,1.0689812455012784,-0.6826476471304969
CAP superfamily,0.20882035968382415,0.18530885066028574,-0.833620847490063,0.9899586083040813,0.3939804545993778,-0.4914291835361961,-0.37704796195237855,0.5572544497377975
CASK family,-0.49761288541201393,-1.12985100479169,-3.1174512563140584,-1.3194764337967078,0.1226005559830082,2.6342383831725815,-1.3189888601118174,0.011160155344767919
CBM complex,-2.858132107776176,-2.199539808748388,-0.48383047844409977,0.1810059236671885,0.0025275599533311575,0.2453279541207501,0.2306025602144825,-0.23363017952424145
CCAAT/enhancer binding proteins ,1.5528324329781134,-2.582699900589867,-0.5353000835449693,0.16158006156057347,0.7590335389598423,-0.8311619506915361,0.7827817607893995,0.3075358755974273
CCC complex,-1.5326843322463635,-0.03799469329607709,-0.605405308301997,0.8808415070783422,-0.7938836729002781,0.32757630871001103,0.4560432445258563,-0.9786216602461869
CCM adhesion complex,-2.0760602941124557,0.16824862524610704,-0.11752493176793126,0.27799313462840963,-0.13839913804645568,0.7242839350275933,0.5651322306536689,0.4188562098201818
CCR4-NOT transcription complex,-2.4960163759676344,0.29552839736079733,-0.32452198476316346,-0.3305783649428284,-0.627241404406448,0.11369753720525759,-0.2317772274904941,0.07978838362048953
CD molecules,-1.0104484851653182,-1.5946776004112,-0.622167858916549,0.5254098382706917,0.7187656900974032,-0.3769910649072268,0.32759161566769107,0.03516395384075916
CDC like kinases,-3.078635928541982,-0.8770119543413882,0.3642896037363042,0.5610466594721237,0.3208632794938382,-1.5963266708053683,-0.5121212024641937,-2.010000652313418
CDC14 phosphatases,-0.6289390031053598,0.6078282013668205,0.7299181376813989,-1.4439537683459618,-0.4487458537739353,0.4727737777065565,0.020619397026093167,0.8272783530984819
CDC42 binding protein kinase family,1.465185698208921,0.7639578975577236,-1.2492186393904652,-2.0098179546298955,-0.4319464693067526,0.5065984650398216,-1.7537970189474326,0.5477566418510937
CDC42 effector proteins,0.701116193930036,0.4671746456310931,-1.8932909416445929,-0.6238338150041137,0.5127539187152663,-0.5586612312426612,-0.8581017167130149,0.3071951199703329
CDC7 kinase family,-3.3649082140786044,-1.3962692412998576,2.5525256981826265,-0.38828220643649314,1.4162155587745269,0.5831677034097776,0.47590813369692736,1.0127781369801232
CDGSH iron sulfur domain containing,1.319963678701123,-0.5356202371133896,-0.7816971102977508,0.16957398150309977,-0.8301589850483209,2.613105244770318,1.3149957871603648,0.033998919355272106
CDK activating kinase complex,-1.2120708169420795,0.7075971630062787,0.4493880564763211,0.19138167326446437,-1.0108916296941197,-0.2879333982897439,0.7239993485568748,0.30595560187320564
CEA cell adhesion molecule family,-0.4940335814206893,-2.1546150903403567,0.33242982055849685,0.5408137511877736,0.23189098287957707,-0.3646628704501372,-0.8021052844629697,0.13062526280749004
CELSR cadherins,1.1147451678627445,1.1085981813670667,0.48948370632326393,-0.3638004436569875,-1.148709465280627,-0.18344951384497302,-1.2620601291728546,-1.3941848147206513
CERF complex,2.8916904520488913,2.8674553790866026,0.6462028545130596,-0.4483254050054931,-0.04752617885412801,-1.608238027041761,1.1349305553439923,0.7003046074776077
"CILK1, MAK, MOK protein kinase family",-0.0530783390006867,1.8629417650543185,0.19959285142855726,-1.6791273450583921,-0.5353001594561061,-0.4211441931542508,-0.4136910385162755,0.1837413674631808
CKLF like MARVEL transmembrane domain containing,-0.4611067195668013,-0.08463337124713777,-0.047710533776533864,-0.8735367031009209,0.6878520684769022,-0.4706636144130685,0.03170302367590749,0.0433412221543328
CMG helicase complex,-2.972339112469256,-2.8249134263191658,2.704242443124505,-0.4573919902764339,-0.20566810645828465,0.32791197264088406,-0.17631696913423164,1.4527132933281637
COMM domain containing,-3.3165661221673806,0.22536515198830648,-1.2178314027633923,0.6274266993458266,0.9319097792473527,-0.39977305093702925,0.14148922519686338,-1.2539554769513628
COP9 signalosome,-0.3835484867178112,2.2500972815983102,0.8925851796668185,1.5629170570763022,-0.9624394567863149,-0.3977890093083156,0.28520602999651307,0.25919052135785325
CORVET complex,-2.846141961929778,0.9270099403547094,0.09064202618714443,0.8131117036521525,0.40012838773258774,0.03318037306171621,-0.1411441909623454,-0.7765711593815556
CREB3 transcription factor family,0.8218024840954062,-0.2720841244565994,-1.574806232698707,-1.4493426616367562,-0.39898450963816917,0.19390924491288125,-0.7714857639167048,-0.3169013407788158
CREC family,0.08514621760840586,0.8743269265360843,-1.88920671737872,-0.4450248959676158,-0.1781519113641779,-0.5341154830077379,0.21534594469785914,1.5660134765774083
CSAG family,-0.2358299989960419,1.068005052688071,3.5513286774939696,-0.16200904127811291,0.19389246628434273,0.5568523508696078,1.0961589544249426,-0.1874125167161066
CST complex,-1.9685307770505702,-0.8722824921447992,-0.56608837199458,-0.1832055356467251,-0.17144797973055304,-0.3232818128743154,-0.49149812189154424,-0.9114350442037918
CT antigen family 45,2.1431511105874748,-1.857733279643762,1.693523573438601,-2.485405175890475,0.1825772541788281,-0.8928687534671628,1.6334320580908315,2.3738231693120397
CT antigen family 47,1.8494710742557894,1.148857896625669,3.013099945411254,-1.4923798860268696,0.4039075180217411,-0.416689891942516,-0.4431632127159876,-0.5358840516266602
CTAGE family,0.27713900253807694,-0.4147127322673797,2.1024898354660437,-2.9451693343665504,-2.146852567633978,0.45168894784655905,-1.0888446119944182,1.1391083500028554
CTD family phosphatases,-1.849613144457021,0.678033417423668,0.861854007890948,0.5158322863404292,-0.29384540729831504,0.006704690763415312,0.12386657903699326,0.46535447548391173
CTLH complex subunits,-1.30700293257824,0.6744840004648665,0.8211711089050907,0.27940910375786165,-0.662820951228447,-0.3600122895602668,0.013947561229971393,-0.10311312499789684
